tableId,rowIndex,status_bin,status_txt,status,status_code
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,83,REPAIR,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,84,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,85,REPAIR,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,86,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,87,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,88,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,89,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,90,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,91,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,92,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,93,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,94,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,95,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,96,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,97,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,98,REPAIR,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,99,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,100,REPAIR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,101,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,102,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,103,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,104,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,105,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,106,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,107,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,108,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,109,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,110,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,111,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,112,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,113,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,114,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,115,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,116,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,117,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,118,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,119,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,120,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,121,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,122,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,123,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,124,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,125,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,126,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,127,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,128,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,129,MONITOR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,130,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,131,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,132,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,133,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,134,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,135,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,136,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,137,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,138,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,139,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,140,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,141,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,142,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,143,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,144,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,145,MONITOR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,146,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,147,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,148,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,149,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,150,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,151,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,152,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,153,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,154,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,155,MONITOR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,156,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,157,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,158,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,159,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,160,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,161,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,162,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,163,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,164,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,165,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,166,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,167,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,168,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,169,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,170,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,171,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,172,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,173,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,174,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,175,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,176,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,177,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,178,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,179,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,180,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,181,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,182,MONITOR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,183,MONITOR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,184,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,185,MONITOR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,186,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,187,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,188,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,189,REPAIR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,190,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,191,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,192,REPAIR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,193,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,195,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,196,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,197,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,198,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,199,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,200,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,201,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,202,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,203,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,204,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,205,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,206,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,207,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,208,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,209,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,210,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,211,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,212,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,213,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,214,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,215,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,216,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,217,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,218,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,219,REPAIR,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,220,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,221,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,222,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,223,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,224,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,225,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,226,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,227,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,228,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,229,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,230,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,231,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,232,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,233,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,234,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,235,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,236,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,237,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,239,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,240,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,241,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,242,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,243,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,244,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,245,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,246,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,247,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,248,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,249,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,250,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,251,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,252,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,253,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,254,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,255,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,257,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,258,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,259,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,260,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,261,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,262,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,263,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,264,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,265,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,266,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,267,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,268,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,269,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,270,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,271,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,272,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,273,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,274,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,275,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,276,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,277,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,278,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,279,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,280,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,281,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,282,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,283,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,284,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,285,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,286,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,287,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,288,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,289,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,290,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,291,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,292,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,293,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,294,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,295,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,296,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,297,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,298,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,299,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,300,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,301,MONITOR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,302,MONITOR,Monitor,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,303,MONITOR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,304,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,305,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,306,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,307,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,308,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,309,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,310,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,311,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,312,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,313,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,314,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,315,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,316,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,317,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,318,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,319,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,320,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,321,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,322,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,323,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,324,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,325,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,326,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,327,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,328,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,329,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,330,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,331,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,332,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,333,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,334,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,335,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,336,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,337,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,338,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,339,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,340,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,341,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,342,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,343,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,344,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,345,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,346,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,347,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,348,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,349,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,350,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,351,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,352,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,353,RESOLVED,No Further Action Recommended.,Resolved,1
